Wikidata Item owned,Item owned,Wikidata Owner,Owner name,owner Description,Owner Status,Proveana,GND
http://www.wikidata.org/entity/Q20166930,The Rape of Tamar,http://www.wikidata.org/entity/Q17326176,Siegfried Aram,"German Jewish lawyer, art dealer and art collector (1891-1978)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q64515836,Judith with the Head of Holofernes,http://www.wikidata.org/entity/Q17326176,Siegfried Aram,"German Jewish lawyer, art dealer and art collector (1891-1978)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q64571175,Madonna and Child Appearing to a Supplicant,http://www.wikidata.org/entity/Q94937026,Siegfried Lämmle,German Jewish art dealer (1863-1953) persecuted by the Nazis,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q64581873,Diana Resting after the Hunt,http://www.wikidata.org/entity/Q94937026,Siegfried Lämmle,German Jewish art dealer (1863-1953) persecuted by the Nazis,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q108040682,Harlaching 1840,http://www.wikidata.org/entity/Q94937026,Siegfried Lämmle,German Jewish art dealer (1863-1953) persecuted by the Nazis,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q76522622,Laemmle Gallery,http://www.wikidata.org/entity/Q94937026,Siegfried Lämmle,German Jewish art dealer (1863-1953) persecuted by the Nazis,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q64952949,The Descent of the Holy Ghost,http://www.wikidata.org/entity/Q94937026,Siegfried Lämmle,German Jewish art dealer (1863-1953) persecuted by the Nazis,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q108040566,Siegfried Lämmle Art and Antique Shop,http://www.wikidata.org/entity/Q94937026,Siegfried Lämmle,German Jewish art dealer (1863-1953) persecuted by the Nazis,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q64581872,Saint Ignatius Leaving Antioch,http://www.wikidata.org/entity/Q94937026,Siegfried Lämmle,German Jewish art dealer (1863-1953) persecuted by the Nazis,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q130338103,Q130338103,http://www.wikidata.org/entity/Q115606712,Sigmund Waldes,German Jewish Industrialist and art collector (1877-1961),Holocaust Aryanization or art restitution case link,act10000408,1037183975
http://www.wikidata.org/entity/Q42883075,"The Crossroads, Pontoise",http://www.wikidata.org/entity/Q29852599,Simon Bauer,French Jewish  collector of impressionist art looted by Vichy Nazi Occupation authorities (1862-1947),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q29842733,The pea harvest,http://www.wikidata.org/entity/Q29852599,Simon Bauer,French Jewish  collector of impressionist art looted by Vichy Nazi Occupation authorities (1862-1947),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q29842752,Simon Bauer collection,http://www.wikidata.org/entity/Q29852599,Simon Bauer,French Jewish  collector of impressionist art looted by Vichy Nazi Occupation authorities (1862-1947),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q111644608,Madonna with child St. John and Angel,http://www.wikidata.org/entity/Q15650453,Simon Meller,Hungarian art historian (1875-1949),ALIU Red Flag,act10000875,116875380
http://www.wikidata.org/entity/Q102257819,Tableau no. VIII,http://www.wikidata.org/entity/Q1592391,Sophie Lissitzky-Küppers,German art historian (1891-1978),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q102257925,Composition,http://www.wikidata.org/entity/Q1592391,Sophie Lissitzky-Küppers,German art historian (1891-1978),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20816676,Composition with Blue,http://www.wikidata.org/entity/Q1592391,Sophie Lissitzky-Küppers,German art historian (1891-1978),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q2365608,Sumpflegende,http://www.wikidata.org/entity/Q1592391,Sophie Lissitzky-Küppers,German art historian (1891-1978),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q111798796,Improvisation 10,http://www.wikidata.org/entity/Q1592391,Sophie Lissitzky-Küppers,German art historian (1891-1978),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q127783745,Two Black Marks (Zwei Schwarze Flecke),http://www.wikidata.org/entity/Q1592391,Sophie Lissitzky-Küppers,German art historian (1891-1978),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q102257598,Composition III,http://www.wikidata.org/entity/Q1592391,Sophie Lissitzky-Küppers,German art historian (1891-1978),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q102257681,Tableau no. III,http://www.wikidata.org/entity/Q1592391,Sophie Lissitzky-Küppers,German art historian (1891-1978),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q102257813,Tableau no. VII,http://www.wikidata.org/entity/Q1592391,Sophie Lissitzky-Küppers,German art historian (1891-1978),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q102257833,Tableau no. X,http://www.wikidata.org/entity/Q1592391,Sophie Lissitzky-Küppers,German art historian (1891-1978),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q119398753,Woman in White,http://www.wikidata.org/entity/Q16019235,Stephen Hahn,American art dealer (1921-2011) and president of the Art Dealers Association,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q125503689,Plié in Second Position at the Barre,http://www.wikidata.org/entity/Q16019235,Stephen Hahn,American art dealer (1921-2011) and president of the Art Dealers Association,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q107452467,"Glass, Bouquet, Guitar, and Bottle",http://www.wikidata.org/entity/Q16019235,Stephen Hahn,American art dealer (1921-2011) and president of the Art Dealers Association,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q126615678,Woman Combing Her Hair,http://www.wikidata.org/entity/Q16019235,Stephen Hahn,American art dealer (1921-2011) and president of the Art Dealers Association,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q107452528,Portrait of Lorette,http://www.wikidata.org/entity/Q16019235,Stephen Hahn,American art dealer (1921-2011) and president of the Art Dealers Association,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q1362126,Les Joueurs de football,http://www.wikidata.org/entity/Q16019235,Stephen Hahn,American art dealer (1921-2011) and president of the Art Dealers Association,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q64533302,Boats Decorated with Flags in the Port of Deauville,http://www.wikidata.org/entity/Q16019235,Stephen Hahn,American art dealer (1921-2011) and president of the Art Dealers Association,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20266903,"Stack of Wheat (Thaw, Sunset)",http://www.wikidata.org/entity/Q16019235,Stephen Hahn,American art dealer (1921-2011) and president of the Art Dealers Association,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20276071,Rêverie (Portrait of Gabrielle Borreau),http://www.wikidata.org/entity/Q16019235,Stephen Hahn,American art dealer (1921-2011) and president of the Art Dealers Association,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q106926148,The Rio della Salute,http://www.wikidata.org/entity/Q16019235,Stephen Hahn,American art dealer (1921-2011) and president of the Art Dealers Association,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q19921180,The Lovers,http://www.wikidata.org/entity/Q16019235,Stephen Hahn,American art dealer (1921-2011) and president of the Art Dealers Association,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20268281,Still Life with Jug and Knife,http://www.wikidata.org/entity/Q16019235,Stephen Hahn,American art dealer (1921-2011) and president of the Art Dealers Association,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q18517666,Source of a Mountain Stream,http://www.wikidata.org/entity/Q16019235,Stephen Hahn,American art dealer (1921-2011) and president of the Art Dealers Association,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q6508100,Le rideau jaune,http://www.wikidata.org/entity/Q16019235,Stephen Hahn,American art dealer (1921-2011) and president of the Art Dealers Association,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q26836142,On the Pont de l’Europe,http://www.wikidata.org/entity/Q16019235,Stephen Hahn,American art dealer (1921-2011) and president of the Art Dealers Association,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q41793944,"View of the Oude Delft Canal, Delft",http://www.wikidata.org/entity/Q118118595,Susanne Larsen (née Menzel),"Austrian Dutch Jewish art collector (1911-2001), widow of Hans Ludwig Larsen",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q28061582,The Holy Family,http://www.wikidata.org/entity/Q118118595,Susanne Larsen (née Menzel),"Austrian Dutch Jewish art collector (1911-2001), widow of Hans Ludwig Larsen",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q19883768,Blue and Violet Flowers,http://www.wikidata.org/entity/Q94755292,Thekla Hess,German Jewish arts collector and refugee from Nazis (1884-1968),Holocaust Aryanization or art restitution case link,act10000008,118825771
http://www.wikidata.org/entity/Q123107644,Alfred & Tekla Hess Collection,http://www.wikidata.org/entity/Q94755292,Thekla Hess,German Jewish arts collector and refugee from Nazis (1884-1968),Holocaust Aryanization or art restitution case link,act10000008,118825771
http://www.wikidata.org/entity/Q119172814,Rote Frau,http://www.wikidata.org/entity/Q94755292,Thekla Hess,German Jewish arts collector and refugee from Nazis (1884-1968),Holocaust Aryanization or art restitution case link,act10000008,118825771
http://www.wikidata.org/entity/Q3476580,Berlin Street Scene,http://www.wikidata.org/entity/Q94755292,Thekla Hess,German Jewish arts collector and refugee from Nazis (1884-1968),Holocaust Aryanization or art restitution case link,act10000008,118825771
http://www.wikidata.org/entity/Q52086949,Cat behind a tree,http://www.wikidata.org/entity/Q94755292,Thekla Hess,German Jewish arts collector and refugee from Nazis (1884-1968),Holocaust Aryanization or art restitution case link,act10000008,118825771
http://www.wikidata.org/entity/Q55994864,Portrait of a Venetian Senator (Bernardo Morosini?),http://www.wikidata.org/entity/Q19429021,Theodor Fischer,"Swiss art dealer, key figure in auctioning looted art",ALIU Red Flag,,
http://www.wikidata.org/entity/Q108515220,Seascape,http://www.wikidata.org/entity/Q19429021,Theodor Fischer,"Swiss art dealer, key figure in auctioning looted art",ALIU Red Flag,,
http://www.wikidata.org/entity/Q125917245,Q125917245,http://www.wikidata.org/entity/Q78793,Tilla Durieux,Austrian actress and art collector who fled Nazis (1880-1971),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q1321055,Tilla Durieux,http://www.wikidata.org/entity/Q78793,Tilla Durieux,Austrian actress and art collector who fled Nazis (1880-1971),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q4008948,Vase with Musk-mallows,http://www.wikidata.org/entity/Q78793,Tilla Durieux,Austrian actress and art collector who fled Nazis (1880-1971),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q126365731,Erich Heckel and Otto Mueller Playing Chess,http://www.wikidata.org/entity/Q94820006,Victor Wallerstein,German Jewish art dealer and collector (1878-1944),Holocaust Aryanization or art restitution case link,act10002263,1055471596
http://www.wikidata.org/entity/Q17276257,Trompe l'oeil with a bust of Venus,http://www.wikidata.org/entity/Q47487054,Vitaly Bloch,"art historian,  purchasing agent and adviser to Muehlmann, Goepel (1900-1975)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q123739579,Portrait of an unknown woman,http://www.wikidata.org/entity/Q47487054,Vitaly Bloch,"art historian,  purchasing agent and adviser to Muehlmann, Goepel (1900-1975)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q61415465,Tulip in a Wanli Kendi,http://www.wikidata.org/entity/Q47487054,Vitaly Bloch,"art historian,  purchasing agent and adviser to Muehlmann, Goepel (1900-1975)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q17335301,Bathsheba at her Toilet,http://www.wikidata.org/entity/Q47487054,Vitaly Bloch,"art historian,  purchasing agent and adviser to Muehlmann, Goepel (1900-1975)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q26707930,The Marriage at Cana,http://www.wikidata.org/entity/Q47487054,Vitaly Bloch,"art historian,  purchasing agent and adviser to Muehlmann, Goepel (1900-1975)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q17276263,Italianate Landscape with Cattle,http://www.wikidata.org/entity/Q47487054,Vitaly Bloch,"art historian,  purchasing agent and adviser to Muehlmann, Goepel (1900-1975)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q18517666,Source of a Mountain Stream,http://www.wikidata.org/entity/Q18602666,Walter Andreas Hofer,"German art plunderer and dealer on behalf of the Nazis, Director of the Goering Collection (1893-1975)",ALIU Red Flag,act10000889,1250931401
http://www.wikidata.org/entity/Q112232755,Portrait of a lady,http://www.wikidata.org/entity/Q18602666,Walter Andreas Hofer,"German art plunderer and dealer on behalf of the Nazis, Director of the Goering Collection (1893-1975)",ALIU Red Flag,act10000889,1250931401
http://www.wikidata.org/entity/Q23928259,Portrait of Christiane von Eulenau,http://www.wikidata.org/entity/Q18602666,Walter Andreas Hofer,"German art plunderer and dealer on behalf of the Nazis, Director of the Goering Collection (1893-1975)",ALIU Red Flag,act10000889,1250931401
